contigName	contigLen	totalAvgDepth	Patl_draftAssembly_includesContamination.fasta.mapped.sorted.bam	Patl_draftAssembly_includesContamination.fasta.mapped.sorted.bam-var
NODE_28241_length_279_cov_1.52688	279	7.4031	7.4031	4.44561
NODE_28242_length_279_cov_1.52151	279	7.55039	7.55039	16.4681
NODE_28243_length_279_cov_1.38172	279	5.47287	5.47287	2.93871
NODE_28244_length_279_cov_1.35484	279	6.93023	6.93023	3.62791
NODE_28245_length_279_cov_1.34946	279	4.86047	4.86047	1.27725
NODE_28246_length_279_cov_1.32796	279	7.25581	7.25581	3.05123
NODE_28247_length_279_cov_1.19355	279	3.14729	3.14729	0.23595
NODE_28248_length_279_cov_1.19355	279	5.73643	5.73643	1.13312
NODE_28249_length_279_cov_1.13441	279	4.91473	4.91473	2.32861
NODE_28250_length_279_cov_1.12366	279	3.0155	3.0155	5.92164
NODE_28251_length_279_cov_1.1129	279	4.90698	4.90698	1.02253
NODE_28252_length_279_cov_1.0914	279	5.6124	5.6124	1.33297
NODE_28253_length_279_cov_1.07527	279	6.60465	6.60465	2.13154
NODE_28254_length_279_cov_1.06989	279	8.27132	8.27132	3.88675
NODE_28255_length_279_cov_1.02151	279	4.50388	4.50388	0.830063
NODE_28256_length_279_cov_1.02151	279	6.44961	6.44961	1.04627
NODE_28257_length_279_cov_1.01075	279	4.62015	4.62015	0.690528
NODE_28258_length_279_cov_1.00538	279	3.2093	3.2093	0.557413
NODE_28259_length_279_cov_1.00538	279	4.33333	4.33333	0.786458
NODE_28260_length_279_cov_1	279	5.60465	5.60465	2.38154
NODE_28261_length_279_cov_0.983871	279	4.82946	4.82946	2.06444
NODE_28262_length_279_cov_0.946237	279	5.64341	5.64341	1.24685
NODE_28263_length_279_cov_0.903226	279	4.31783	4.31783	0.531008
NODE_28264_length_279_cov_0.897849	279	4.62015	4.62015	3.0499
NODE_28265_length_279_cov_0.892473	279	7.4031	7.4031	1.66436
NODE_28266_length_279_cov_0.88172	279	2.5969	2.5969	0.42999
NODE_28267_length_279_cov_0.870968	279	4.02326	4.02326	0.726019
NODE_28268_length_279_cov_0.860215	279	5.23256	5.23256	0.414244
NODE_28269_length_279_cov_0.854839	279	5.18605	5.18605	2.59012
NODE_28270_length_279_cov_0.854839	279	6.10078	6.10078	0.716327
NODE_28271_length_279_cov_0.854839	279	3.7907	3.7907	0.541788
NODE_28272_length_279_cov_0.854839	279	3.75194	3.75194	0.500485
NODE_28273_length_279_cov_0.854839	279	5.06977	5.06977	1.87791
NODE_28274_length_279_cov_0.854839	279	3.66667	3.66667	1.83333
NODE_28275_length_279_cov_0.849462	279	3.45736	3.45736	0.906373
NODE_28276_length_279_cov_0.849462	279	3.82171	3.82171	0.882026
NODE_28277_length_279_cov_0.844086	279	2.42636	2.42636	0.246487
NODE_28278_length_279_cov_0.83871	279	5.89147	5.89147	1.14438
NODE_28279_length_279_cov_0.83871	279	2.9845	2.9845	1.09351
NODE_28280_length_279_cov_0.801075	279	3.58915	3.58915	1.11894
NODE_28281_length_279_cov_0.77957	279	4.68217	4.68217	0.749757
NODE_28282_length_279_cov_0.774194	279	1.96899	1.96899	0.061531
NODE_28283_length_279_cov_0.774194	279	5.56589	5.56589	2.27883
NODE_28284_length_279_cov_0.768817	279	5.65891	5.65891	1.07025
NODE_28285_length_279_cov_0.763441	279	3.3876	3.3876	3.33297
NODE_28286_length_279_cov_0.747312	279	3.55039	3.55039	0.702519
NODE_28287_length_279_cov_0.741935	279	2.99225	2.99225	0.382752
NODE_28288_length_279_cov_0.72043	279	4.7907	4.7907	0.682413
NODE_28289_length_279_cov_0.715054	279	2.82171	2.82171	0.319525
NODE_28290_length_279_cov_0.688172	279	4.44186	4.44186	0.842297
NODE_28291_length_279_cov_0.682796	279	2.95349	2.95349	0.46657
NODE_28292_length_279_cov_0.682796	279	3.62791	3.62791	0.53234
NODE_28293_length_279_cov_0.682796	279	3.06202	3.06202	0.339874
NODE_28294_length_279_cov_0.682796	279	2.24806	2.24806	0.187985
NODE_28295_length_279_cov_0.677419	279	2.00775	2.00775	0.101502
NODE_28296_length_279_cov_0.677419	279	3.24031	3.24031	0.480863
NODE_28297_length_279_cov_0.677419	279	2.24031	2.24031	0.465238
NODE_28298_length_279_cov_0.677419	279	4.17054	4.17054	0.705063
NODE_28299_length_279_cov_0.672043	279	2.83721	2.83721	0.52798
NODE_28300_length_279_cov_0.672043	279	2.17054	2.17054	0.580063
NODE_28301_length_279_cov_0.672043	279	3.27132	3.27132	0.261749
NODE_28302_length_279_cov_0.672043	279	2.45736	2.45736	1.95325
NODE_28303_length_279_cov_0.66129	279	3.10078	3.10078	1.12258
NODE_28304_length_279_cov_0.645161	279	2.23256	2.23256	0.492369
NODE_28305_length_279_cov_0.602151	279	3.26357	3.26357	0.601865
NODE_28306_length_279_cov_0.591398	279	1.56589	1.56589	0.247577
NODE_28307_length_279_cov_0.586022	279	6.27132	6.27132	1.1055
NODE_28308_length_279_cov_0.580645	279	4.89147	4.89147	1.05063
NODE_28309_length_279_cov_0.580645	279	1.9845	1.9845	0.624758
NODE_28310_length_279_cov_0.575269	279	2.70543	2.70543	0.240674
NODE_28311_length_279_cov_0.548387	279	3.83721	3.83721	1.12173
NODE_28312_length_279_cov_0.537634	279	2.7907	2.7907	0.666788
NODE_28313_length_279_cov_0.521505	279	3.24806	3.24806	1.65673
NODE_28314_length_279_cov_0.516129	279	1.72093	1.72093	0.202762
NODE_28315_length_279_cov_0.510753	279	2.89922	2.89922	0.606953
NODE_28316_length_279_cov_0.510753	279	1.71318	1.71318	0.206153
NODE_28317_length_279_cov_0.510753	279	1.7907	1.7907	0.666789
NODE_28318_length_279_cov_0.510753	279	1.68217	1.68217	0.218508
NODE_28319_length_279_cov_0.505376	279	1.29457	1.29457	0.396923
NODE_28320_length_279_cov_0.505376	279	1.66667	1.66667	0.223958
NODE_28321_length_279_cov_0.505376	279	2.75969	2.75969	0.262112
NODE_28322_length_279_cov_0.505376	279	3.65116	3.65116	0.68205
NODE_28323_length_279_cov_0.505376	279	2.46512	2.46512	0.563227
NODE_28324_length_279_cov_0.505376	279	1.30233	1.30233	0.212572
NODE_28325_length_279_cov_0.5	279	2.12403	2.12403	0.359496
NODE_28326_length_279_cov_0.5	279	2.62791	2.62791	0.376091
NODE_28327_length_279_cov_0.5	279	1.74419	1.74419	0.191861
NODE_28328_length_279_cov_0.5	279	1.84496	1.84496	0.132025
NODE_28329_length_279_cov_0.494624	279	3.74419	3.74419	0.269986
NODE_28330_length_279_cov_0.494624	279	1.6124	1.6124	0.239219
NODE_28331_length_279_cov_0.494624	279	3.0155	3.0155	1.60914
NODE_28332_length_279_cov_0.489247	279	1.65891	1.65891	1.24213
NODE_28333_length_279_cov_0.478495	279	1.90698	1.90698	0.616279
NODE_28334_length_279_cov_0.478495	279	2.5814	2.5814	0.245276
NODE_28335_length_279_cov_0.473118	279	2.06977	2.06977	0.518532
NODE_28336_length_279_cov_0.473118	279	2.06202	2.06202	0.230499
NODE_28337_length_279_cov_0.467742	279	1.24806	1.24806	0.187985
NODE_28338_length_279_cov_0.424731	279	1.51938	1.51938	0.3297
NODE_28339_length_279_cov_0.413978	279	5.84496	5.84496	2.78827
NODE_28340_length_279_cov_0.33871	279	1.13953	1.13953	0.621003
NODE_28341_length_279_cov_0.284946	279	1.03101	1.03101	0.030281
NODE_28342_length_278_cov_146.638	278	227.195	227.195	1858.06
NODE_28343_length_278_cov_27.5784	278	281.391	281.391	3166.32
NODE_28344_length_278_cov_2.67027	278	14.8828	14.8828	11.805
NODE_28345_length_278_cov_2.6	278	4.21094	4.21094	2.41972
NODE_28346_length_278_cov_2.41622	278	15.375	15.375	6.91339
NODE_28347_length_278_cov_2.34595	278	1.32812	1.32812	0.836368
NODE_28348_length_278_cov_2.29189	278	2.89844	2.89844	0.501415
NODE_28349_length_278_cov_2.14595	278	0.828125	0.828125	0.143455
NODE_28350_length_278_cov_2.07027	278	10.5625	10.5625	5.74409
NODE_28351_length_278_cov_2.03784	278	12.1719	12.1719	5.71826
NODE_28352_length_278_cov_1.94595	278	3.5625	3.5625	0.767717
NODE_28353_length_278_cov_1.84324	278	2.76562	2.76562	1.58243
NODE_28354_length_278_cov_1.84324	278	3.14062	3.14062	0.735974
NODE_28355_length_278_cov_1.77297	278	1.89844	1.89844	1.14708
NODE_28356_length_278_cov_1.76216	278	6.07031	6.07031	2.94777
NODE_28357_length_278_cov_1.74595	278	11.2656	11.2656	4.10212
NODE_28358_length_278_cov_1.69189	278	11.1875	11.1875	2.72047
NODE_28359_length_278_cov_1.67568	278	2.33594	2.33594	0.272084
NODE_28360_length_278_cov_1.63243	278	8.42969	8.42969	5.39659
NODE_28361_length_278_cov_1.62162	278	6.04688	6.04688	0.737943
NODE_28362_length_278_cov_1.45405	278	5.6875	5.6875	6.37402
NODE_28363_length_278_cov_1.44865	278	8.26562	8.26562	2.00763
NODE_28364_length_278_cov_1.4	278	6.83594	6.83594	1.19334
NODE_28365_length_278_cov_1.36757	278	4.71094	4.71094	0.679564
NODE_28366_length_278_cov_1.36216	278	1.61719	1.61719	0.238127
NODE_28367_length_278_cov_1.36216	278	4.73438	4.73438	2.96826
NODE_28368_length_278_cov_1.28108	278	6.20312	6.20312	1.50172
NODE_28369_length_278_cov_1.20541	278	5.79688	5.79688	2.43086
NODE_28370_length_278_cov_1.2	278	7.60938	7.60938	1.60999
NODE_28371_length_278_cov_1.17297	278	4.5625	4.5625	0.940945
NODE_28372_length_278_cov_1.15676	278	5.71094	5.71094	1.23075
NODE_28373_length_278_cov_1.15135	278	5.88281	5.88281	0.781435
NODE_28374_length_278_cov_1.09189	278	0	0	0
NODE_28375_length_278_cov_1.09189	278	5.10938	5.10938	0.806841
NODE_28376_length_278_cov_1.08108	278	4.10938	4.10938	1.73597
NODE_28377_length_278_cov_1.08108	278	4.01562	4.01562	2.15723
NODE_28378_length_278_cov_1.06486	278	2.11719	2.11719	0.104269
NODE_28379_length_278_cov_1.03784	278	5.58594	5.58594	5.2839
NODE_28380_length_278_cov_1.03784	278	3.90625	3.90625	1.23524
NODE_28381_length_278_cov_1.03243	278	5.59375	5.59375	0.951772
NODE_28382_length_278_cov_1.03243	278	5.70312	5.70312	1.47023
NODE_28383_length_278_cov_1.02703	278	3.50781	3.50781	1.8897
NODE_28384_length_278_cov_1.02162	278	3.91406	3.91406	1.0083
NODE_28385_length_278_cov_1.02162	278	2.46875	2.46875	0.92815
NODE_28386_length_278_cov_1.01622	278	6.32031	6.32031	0.67612
NODE_28387_length_278_cov_1	278	3.95312	3.95312	0.533219
NODE_28388_length_278_cov_0.994595	278	4.78125	4.78125	1.25886
NODE_28389_length_278_cov_0.983784	278	4.34375	4.34375	0.684055
NODE_28390_length_278_cov_0.972973	278	6.01562	6.01562	1.93676
NODE_28391_length_278_cov_0.972973	278	4.8125	4.8125	1.05118
NODE_28392_length_278_cov_0.956757	278	5.29688	5.29688	0.745817
NODE_28393_length_278_cov_0.940541	278	3.95312	3.95312	0.722195
NODE_28394_length_278_cov_0.940541	278	3.32812	3.32812	0.489911
NODE_28395_length_278_cov_0.940541	278	5.07812	5.07812	0.686762
NODE_28396_length_278_cov_0.92973	278	5.67969	5.67969	0.8336
NODE_28397_length_278_cov_0.924324	278	3.5625	3.5625	0.311024
NODE_28398_length_278_cov_0.908108	278	3.97656	3.97656	1.01519
NODE_28399_length_278_cov_0.908108	278	4.4375	4.4375	1.64961
NODE_28400_length_278_cov_0.859459	278	2.42188	2.42188	0.62377
NODE_28401_length_278_cov_0.859459	278	4.125	4.125	0.755906
NODE_28402_length_278_cov_0.859459	278	4.3125	4.3125	1.01969
NODE_28403_length_278_cov_0.859459	278	5.84375	5.84375	2.3061
NODE_28404_length_278_cov_0.859459	278	1.76562	1.76562	0.401329
NODE_28405_length_278_cov_0.854054	278	5.13281	5.13281	0.557025
NODE_28406_length_278_cov_0.854054	278	3.46094	3.46094	0.376415
NODE_28407_length_278_cov_0.854054	278	4.625	4.625	1.81102
NODE_28408_length_278_cov_0.848649	278	4.125	4.125	0.818898
NODE_28409_length_278_cov_0.848649	278	2.79688	2.79688	0.682825
NODE_28410_length_278_cov_0.848649	278	3.67188	3.67188	0.82062
NODE_28411_length_278_cov_0.843243	278	2.41406	2.41406	0.653974
NODE_28412_length_278_cov_0.843243	278	3.42969	3.42969	0.813915
NODE_28413_length_278_cov_0.837838	278	4.50781	4.50781	1.5275
NODE_28414_length_278_cov_0.832432	278	4.52344	4.52344	2.33016
NODE_28415_length_278_cov_0.832432	278	5.24219	5.24219	0.846395
NODE_28416_length_278_cov_0.827027	278	3.77344	3.77344	0.444328
NODE_28417_length_278_cov_0.821622	278	6.17969	6.17969	3.75486
NODE_28418_length_278_cov_0.821622	278	3.375	3.375	0.629921
NODE_28419_length_278_cov_0.8	278	4.46094	4.46094	0.392163
NODE_28420_length_278_cov_0.8	278	4.30469	4.30469	0.969427
NODE_28421_length_278_cov_0.794595	278	5.89062	5.89062	6.00369
NODE_28422_length_278_cov_0.783784	278	3.41406	3.41406	0.716966
NODE_28423_length_278_cov_0.778378	278	2.64062	2.64062	0.672982
NODE_28424_length_278_cov_0.772973	278	2.78906	2.78906	1.04964
NODE_28425_length_278_cov_0.762162	278	5.51562	5.51562	1.02338
NODE_28426_length_278_cov_0.756757	278	3.10938	3.10938	0.665108
NODE_28427_length_278_cov_0.751351	278	3.76562	3.76562	0.905266
NODE_28428_length_278_cov_0.745946	278	3.8125	3.8125	0.909449
NODE_28429_length_278_cov_0.740541	278	2.29688	2.29688	0.808809
NODE_28430_length_278_cov_0.735135	278	3.92188	3.92188	0.356053
NODE_28431_length_278_cov_0.724324	278	4.07031	4.07031	0.286356
NODE_28432_length_278_cov_0.718919	278	2.42188	2.42188	2.18282
NODE_28433_length_278_cov_0.713514	278	3.09375	3.09375	0.684055
NODE_28434_length_278_cov_0.713514	278	3.69531	3.69531	0.38675
NODE_28435_length_278_cov_0.708108	278	3.72656	3.72656	1.03488
NODE_28436_length_278_cov_0.691892	278	3.79688	3.79688	0.745817
NODE_28437_length_278_cov_0.691892	278	2.77344	2.77344	0.19236
NODE_28438_length_278_cov_0.686486	278	3.07812	3.07812	0.765502
NODE_28439_length_278_cov_0.686486	278	1.8125	1.8125	0.153543
NODE_28440_length_278_cov_0.686486	278	5.5	5.5	4.06299
NODE_28441_length_278_cov_0.686486	278	6.4375	6.4375	2.05906
NODE_28442_length_278_cov_0.686486	278	4.89062	4.89062	0.696604
NODE_28443_length_278_cov_0.686486	278	2.49219	2.49219	0.55112
NODE_28444_length_278_cov_0.681081	278	2.64844	2.64844	0.40299
NODE_28445_length_278_cov_0.681081	278	1.75781	1.75781	0.184978
NODE_28446_length_278_cov_0.675676	278	2.35938	2.35938	0.232037
NODE_28447_length_278_cov_0.675676	278	3.92188	3.92188	0.576526
NODE_28448_length_278_cov_0.675676	278	2.14844	2.14844	0.347872
NODE_28449_length_278_cov_0.675676	278	4.03906	4.03906	0.652005
NODE_28450_length_278_cov_0.675676	278	3.46875	3.46875	0.597441
NODE_28451_length_278_cov_0.67027	278	2.97656	2.97656	0.637242
NODE_28452_length_278_cov_0.664865	278	2.32031	2.32031	0.329663
NODE_28453_length_278_cov_0.664865	278	2.54688	2.54688	0.643455
NODE_28454_length_278_cov_0.659459	278	4.07812	4.07812	0.340305
NODE_28455_length_278_cov_0.654054	278	3.25	3.25	0.377953
NODE_28456_length_278_cov_0.648649	278	2.10938	2.10938	0.665108
NODE_28457_length_278_cov_0.637838	278	4.14062	4.14062	0.578494
NODE_28458_length_278_cov_0.627027	278	2.0625	2.0625	0.673228
NODE_28459_length_278_cov_0.589189	278	3.83594	3.83594	1.60279
NODE_28460_length_278_cov_0.562162	278	1.96875	1.96875	0.660433
NODE_28461_length_278_cov_0.551351	278	1.75781	1.75781	0.184978
NODE_28462_length_278_cov_0.540541	278	1.8125	1.8125	0.153543
NODE_28463_length_278_cov_0.518919	278	1.66406	1.66406	0.22484
NODE_28464_length_278_cov_0.518919	278	2.80469	2.80469	0.363127
NODE_28465_length_278_cov_0.518919	278	5.08594	5.08594	1.22878
NODE_28466_length_278_cov_0.518919	278	1.67188	1.67188	0.222195
NODE_28467_length_278_cov_0.518919	278	2.78906	2.78906	0.498462
NODE_28468_length_278_cov_0.518919	278	2.42188	2.42188	0.261565
NODE_28469_length_278_cov_0.513514	278	1.32812	1.32812	0.348179
NODE_28470_length_278_cov_0.513514	278	1.66406	1.66406	0.22484
NODE_28471_length_278_cov_0.513514	278	1.70312	1.70312	0.210384
NODE_28472_length_278_cov_0.513514	278	3.23438	3.23438	0.180856
NODE_28473_length_278_cov_0.513514	278	2.86719	2.86719	0.714505
NODE_28474_length_278_cov_0.513514	278	4.28125	4.28125	0.896654
NODE_28475_length_278_cov_0.508108	278	1.80469	1.80469	0.189899
NODE_28476_length_278_cov_0.508108	278	1.32031	1.32031	0.219427
NODE_28477_length_278_cov_0.508108	278	1.25781	1.25781	0.192852
NODE_28478_length_278_cov_0.502703	278	4.6875	4.6875	0.562992
NODE_28479_length_278_cov_0.502703	278	2.02344	2.02344	0.290785
NODE_28480_length_278_cov_0.497297	278	4.28906	4.28906	0.585076
NODE_28481_length_278_cov_0.497297	278	2	2	0.850394
NODE_28482_length_278_cov_0.497297	278	2.24219	2.24219	0.48419
NODE_28483_length_278_cov_0.491892	278	2.02344	2.02344	0.763226
NODE_28484_length_278_cov_0.486486	278	3.01562	3.01562	0.676919
NODE_28485_length_278_cov_0.486486	278	1.875	1.875	0.614173
NODE_28486_length_278_cov_0.432432	278	3.57812	3.57812	0.293061
NODE_28487_length_278_cov_0.410811	278	2.27344	2.27344	0.38921
NODE_28488_length_278_cov_0.410811	278	3.07812	3.07812	0.529281
NODE_28489_length_278_cov_0.394595	278	1.69531	1.69531	0.213521
NODE_28490_length_278_cov_0.389189	278	3.03125	3.03125	0.172244
NODE_28491_length_278_cov_0.378378	278	2.03906	2.03906	0.463029
NODE_28492_length_278_cov_0.351351	278	1.64062	1.64062	0.232037
NODE_28493_length_278_cov_0.345946	278	1.35938	1.35938	0.29503
NODE_28494_length_278_cov_0.340541	278	2.0625	2.0625	0.73622
NODE_28495_length_278_cov_0.324324	278	1.61719	1.61719	0.53734
NODE_28496_length_277_cov_24.087	277	108.764	108.764	610.547
NODE_28497_length_277_cov_18.2446	277	98.7874	98.7874	277.185
NODE_28498_length_277_cov_3.27717	277	12.3465	12.3465	5.14885
NODE_28499_length_277_cov_2.94565	277	4.66929	4.66929	1.08024
NODE_28500_length_277_cov_2.90217	277	4.09449	4.09449	0.87989
NODE_28501_length_277_cov_2.61413	277	5.25984	5.25984	5.95575
NODE_28502_length_277_cov_2.52174	277	2.14173	2.14173	0.630546
NODE_28503_length_277_cov_2.45109	277	4.95276	4.95276	0.791402
NODE_28504_length_277_cov_2.39674	277	6.29134	6.29134	1.3827
NODE_28505_length_277_cov_2.2337	277	9.92126	9.92126	5.35884
NODE_28506_length_277_cov_2.21739	277	5.13386	5.13386	2.00575
NODE_28507_length_277_cov_2.1087	277	4.81102	4.81102	1.64654
NODE_28508_length_277_cov_2.10326	277	12.685	12.685	6.90001
NODE_28509_length_277_cov_2.04348	277	7.75591	7.75591	7.4717
NODE_28510_length_277_cov_2.01087	277	5.88976	5.88976	2.25759
NODE_28511_length_277_cov_1.95652	277	8.28346	8.28346	4.88726
NODE_28512_length_277_cov_1.92391	277	3.69291	3.69291	2.50019
NODE_28513_length_277_cov_1.80978	277	9.51968	9.51968	2.09286
NODE_28514_length_277_cov_1.73913	277	9.37008	9.37008	2.31434
NODE_28515_length_277_cov_1.70109	277	7.02362	7.02362	2.68992
NODE_28516_length_277_cov_1.59783	277	2.29921	2.29921	0.497063
NODE_28517_length_277_cov_1.55435	277	4.80315	4.80315	0.667291
NODE_28518_length_277_cov_1.54348	277	5.70866	5.70866	2.04937
NODE_28519_length_277_cov_1.5	277	10.5197	10.5197	3.6643
NODE_28520_length_277_cov_1.41848	277	6.17323	6.17323	1.12848
NODE_28521_length_277_cov_1.38587	277	7.04724	7.04724	3.28347
NODE_28522_length_277_cov_1.375	277	5.01575	5.01575	1.49181
NODE_28523_length_277_cov_1.375	277	4.04724	4.04724	0.918386
NODE_28524_length_277_cov_1.3587	277	6.5748	6.5748	2.16698
NODE_28525_length_277_cov_1.27174	277	4.20472	4.20472	0.545057
NODE_28526_length_277_cov_1.25543	277	5.70079	5.70079	8.90975
NODE_28527_length_277_cov_1.21739	277	7.2126	7.2126	1.45444
NODE_28528_length_277_cov_1.21739	277	4.35433	4.35433	2.56393
NODE_28529_length_277_cov_1.19565	277	4.62205	4.62205	0.967128
NODE_28530_length_277_cov_1.19565	277	4.04724	4.04724	1.17235
NODE_28531_length_277_cov_1.19022	277	7.92913	7.92913	2.86002
NODE_28532_length_277_cov_1.18478	277	5.40945	5.40945	1.65642
NODE_28533_length_277_cov_1.17391	277	4.28346	4.28346	0.426947
NODE_28534_length_277_cov_1.16848	277	3.29134	3.29134	1.08111
NODE_28535_length_277_cov_1.15761	277	5.1811	5.1811	1.32408
NODE_28536_length_277_cov_1.14674	277	4.97638	4.97638	1.00737
NODE_28537_length_277_cov_1.13587	277	4.54331	4.54331	4.55168
NODE_28538_length_277_cov_1.09239	277	1.72441	1.72441	0.201225
NODE_28539_length_277_cov_1.06522	277	3.88189	3.88189	3.40657
NODE_28540_length_277_cov_1.03804	277	3.18898	3.18898	0.440195
NODE_28541_length_277_cov_1.03261	277	3.99213	3.99213	0.56343
NODE_28542_length_277_cov_1.02717	277	3.54331	3.54331	1.96438
NODE_28543_length_277_cov_1.02717	277	3.94488	3.94488	0.703286
NODE_28544_length_277_cov_1.02174	277	6.93701	6.93701	3.8214
NODE_28545_length_277_cov_1.0163	277	4.0315	4.0315	1.15773
NODE_28546_length_277_cov_0.967391	277	4.1811	4.1811	0.228847
NODE_28547_length_277_cov_0.967391	277	4.54331	4.54331	0.726284
NODE_28548_length_277_cov_0.945652	277	3.79528	3.79528	0.624421
NODE_28549_length_277_cov_0.918478	277	5.3937	5.3937	1.08186
NODE_28550_length_277_cov_0.913043	277	3.69291	3.69291	2.32558
NODE_28551_length_277_cov_0.907609	277	3.8189	3.8189	0.673291
NODE_28552_length_277_cov_0.902174	277	4.11811	4.11811	0.422447
NODE_28553_length_277_cov_0.880435	277	3.41732	3.41732	0.419698
NODE_28554_length_277_cov_0.875	277	1.31496	1.31496	0.217472
NODE_28555_length_277_cov_0.869565	277	3.5748	3.5748	0.69079
NODE_28556_length_277_cov_0.869565	277	4.3622	4.3622	0.470941
NODE_28557_length_277_cov_0.869565	277	5.44094	5.44094	2.2326
NODE_28558_length_277_cov_0.86413	277	3.18898	3.18898	0.837021
NODE_28559_length_277_cov_0.86413	277	2.97638	2.97638	0.451818
NODE_28560_length_277_cov_0.86413	277	2.7874	2.7874	0.676666
NODE_28561_length_277_cov_0.858696	277	4.70866	4.70866	0.795401
NODE_28562_length_277_cov_0.858696	277	2.33858	2.33858	2.20985
NODE_28563_length_277_cov_0.858696	277	4.08661	4.08661	0.825771
NODE_28564_length_277_cov_0.858696	277	3.10236	3.10236	0.854519
NODE_28565_length_277_cov_0.858696	277	2.8189	2.8189	0.514561
NODE_28566_length_277_cov_0.858696	277	3.07087	3.07087	0.431446
NODE_28567_length_277_cov_0.858696	277	3.90551	3.90551	0.848144
NODE_28568_length_277_cov_0.853261	277	3.24409	3.24409	0.36058
NODE_28569_length_277_cov_0.842391	277	2.46457	2.46457	0.345957
NODE_28570_length_277_cov_0.842391	277	4.84252	4.84252	2.81627
NODE_28571_length_277_cov_0.842391	277	3.76378	3.76378	0.451694
NODE_28572_length_277_cov_0.842391	277	4.17323	4.17323	0.414198
NODE_28573_length_277_cov_0.842391	277	4.51181	4.51181	2.83914
